HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-9-84-1001034.1_1	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-9-84-1001034.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-9-84-1001034.3_3	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-123-1000995.1_1	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-123-1000995.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-123-1000995.3_3	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-123-1000995.4_4	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-79-1000844.1_1	-0.384097490167675	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-79-1000844.2_2	0.927375965162496	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-9-79-1000844.3_3	-1.57634608592238	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-91-1000199.1_1	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-91-1000199.2_2	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-91-1000199.3_3	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-91-1000199.4_4	-1.57634608592238	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-91-1000199.5_5	-1.60615230081624	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-68-1000869.1_1	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-68-1000869.2_2	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-68-1000869.3_3	-0.384097490167675	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-9-68-1000869.4_4	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-45-1001269.1_1	0.122608163028073	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-45-1001269.2_2	-0.980221788045025	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-45-1001269.3_3	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-45-1001269.4_4	0.212026807709675	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-110-1000849.1_1	0.480282741754483	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-110-1000849.2_2	0.212026807709675	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-110-1000849.3_3	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-110-1000849.4_4	-0.384097490167675	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-9-110-1000849.5_5	1.07640703963183	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-9-117-1000376.1_1	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-9-117-1000376.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-9-117-1000376.3_3	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-70-1000963.1_1	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-70-1000963.2_2	0.808151105587026	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-70-1000963.3_3	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-70-1000963.4_4	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-10-89-1000435.1_1	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-10-89-1000435.2_2	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-10-89-1000435.3_3	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-10-59-1000408.1_1	-1.60615230081624	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-10-59-1000408.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-10-59-1000408.3_3	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-10-59-1000408.4_4	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-10-59-1000408.5_5	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-10-98-1000151.1_1	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-14-1000278.1_1	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-14-1000278.2_2	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-14-1000278.3_3	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-52-1000582.1_1	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-52-1000582.2_2	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-52-1000582.3_3	-0.115841556122867	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-52-1000582.4_4	0.808151105587026	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-52-1000582.5_5	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-53-1000411.1_1	0.212026807709675	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-53-1000411.2_2	0.212026807709675	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-53-1000411.3_3	0.212026807709675	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-94-1000815.1_1	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-94-1000815.2_2	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-94-1000815.3_3	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-94-1000815.4_4	0.480282741754483	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-79-1001083.1_1	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-79-1001083.2_2	0.212026807709675	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-79-1001083.3_3	-0.413903705061542	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-10-27-1000343.1_1	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-10-27-1000343.2_2	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-10-27-1000343.3_3	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-82-1000591.1_1	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-82-1000591.2_2	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-82-1000591.3_3	-0.980221788045025	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-82-1000591.4_4	-0.384097490167675	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-82-1000591.5_5	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-10-124-1000436.1_1	1.07640703963183	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-10-124-1000436.2_2	-1.72537716039171	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-24-1001174.1_1	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-24-1001174.2_2	-1.57634608592238	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-24-1001174.3_3	-0.980221788045025	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-98-1001304.1_1	-0.413903705061542	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-9-1001283.1_1	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-9-1001283.2_2	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-9-1001283.3_3	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-135-1000732.1_1	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-135-1000732.2_2	1.07640703963183	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-139-1000965.1_1	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-139-1000965.2_2	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-139-1000965.3_3	0.927375965162496	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-139-1000965.4_4	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-15-1000734.1_1	-1.78498959017945	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-15-1000734.2_2	-1.78498959017945	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-15-1000734.3_3	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-15-1000734.4_4	-0.980221788045025	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-15-1000734.5_5	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-28-1000855.1_1	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-28-1000855.2_2	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-10-28-1000855.3_3	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-123-1000253.1_1	0.808151105587026	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-123-1000253.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-123-1000253.3_3	-0.115841556122867	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-10-123-1000253.4_4	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-10-127-1000392.1_1	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-10-127-1000392.2_2	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-86-1001275.1_1	-0.264872630592205	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-86-1001275.2_2	-0.980221788045025	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-47-1001259.1_1	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-47-1001259.2_2	0.539895171542218	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-47-1001259.3_3	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-47-1001259.4_4	0.808151105587026	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-47-1001259.5_5	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-58-1000530.1_1	-0.384097490167675	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-58-1000530.2_2	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-3-1001284.1_1	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-3-1001284.2_2	0.122608163028073	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-3-1001284.3_3	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-3-1001284.4_4	0.957182180056364	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-3-1001284.5_5	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-34-1001102.1_1	-0.711965854000218	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-34-1001102.2_2	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-34-1001102.3_3	-1.45712122634691	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-34-1001102.4_4	-1.30809015187757	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-29-1000311.1_1	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-29-1000311.2_2	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-30-1000705.1_1	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-30-1000705.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-30-1000705.3_3	-1.60615230081624	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-128-1001369.1_1	-0.473516134849278	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-128-1001369.2_2	1.0167946098441	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-90-1001135.1_1	0.808151105587026	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-90-1001135.2_2	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-11-90-1001135.3_3	0.241833022603543	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-52-1000931.1_1	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-52-1000931.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-52-1000931.3_3	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-52-1000931.4_4	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-52-1000931.5_5	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-66-1000652.1_1	-1.84460201996718	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-66-1000652.2_2	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-66-1000652.3_3	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-66-1000652.4_4	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-85-1000645.1_1	-1.30809015187757	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-85-1000645.2_2	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-85-1000645.3_3	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-129-1000619.1_1	0.15241437792194	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-129-1000619.2_2	-0.711965854000218	0
NA	evaluator5	zu	xh	ad	NA	"GTCOM.3"	NA	SYSTEM	zu-xh-11-129-1000619.3_3	-1.75518337528558	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-66-1000127.1_1	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-66-1000127.2_2	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-66-1000127.3_3	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-66-1000127.4_4	-1.87440823486105	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-28-1000726.1_1	-0.264872630592205	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-28-1000726.2_2	0.927375965162496	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-28-1000726.3_3	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-126-1001361.1_1	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-126-1001361.2_2	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-126-1001361.3_3	-0.264872630592205	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-11-52-1000680.1_1	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-11-52-1000680.2_2	-0.115841556122867	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-11-52-1000680.3_3	-0.413903705061542	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-11-52-1000680.4_4	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-11-52-1000680.5_5	0.629313816223821	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-47-1000536.1_1	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-47-1000536.2_2	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-47-1000536.3_3	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-47-1000536.4_4	-1.84460201996718	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-11-47-1000536.5_5	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-76-1001325.1_1	1.07640703963183	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-76-1001325.2_2	0.629313816223821	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-76-1001325.3_3	1.07640703963183	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-76-1001325.4_4	1.07640703963183	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-11-76-1001325.5_5	0.927375965162496	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-122-1000246.1_1	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-122-1000246.2_2	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-122-1000246.3_3	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-122-1000246.4_4	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-8-1001189.1_1	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-8-1001189.2_2	0.182220592815808	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-8-1001189.3_3	-0.115841556122867	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-8-1001189.4_4	-0.264872630592205	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-87-1000104.1_1	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-87-1000104.2_2	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-87-1000104.3_3	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"HuaweiTSC.0"	NA	SYSTEM	zu-xh-12-87-1000104.4_4	0.0331895183464704	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-12-60-1001279.1_1	0.927375965162496	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-12-60-1001279.2_2	0.778344890693158	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-12-60-1001279.3_3	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-12-60-1001279.4_4	0.331251667285146	0
NA	evaluator5	zu	xh	ad	NA	"TRANSSION.2"	NA	SYSTEM	zu-xh-12-60-1001279.5_5	-0.115841556122867	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-1-1000373.1_1	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-1-1000373.2_2	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-1-1000373.3_3	-1.01002800293889	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-1-1000373.4_4	-0.860996928469555	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-1-1000373.5_5	-0.56293477953088	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-136-1001175.1_1	-0.264872630592205	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-136-1001175.2_2	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-136-1001175.3_3	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-6-1000679.1_1	0.927375965162496	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-6-1000679.2_2	-0.264872630592205	0
NA	evaluator5	zu	xh	ad	NA	"MS-EgDC.4"	NA	SYSTEM	zu-xh-12-6-1000679.3_3	-1.15905907740823	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-28-1000508.1_1	-1.30809015187757	0
NA	evaluator5	zu	xh	ad	NA	"Online-G.1"	NA	SYSTEM	zu-xh-12-28-1000508.2_2	-1.01002800293889	0
